metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "9.118, 10.474, 8.356, 8.976, 7.689", "s, s, s, s, s"
train metadata time, 44.613, s
train raw read time per epoch, "10.389, 14.018, 13.527, 9.480, 14.604", "s, s, s, s, s"
train total raw read time, 62.018, s
train raw read rate per epoch, "215.606, 159.798, 165.592, 236.281, 153.386", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 186.133, MB/s
train observed time per epoch, "62.064, 60.990, 63.080, 66.550, 67.654", "s, s, s, s, s"
train observed time, 320.338, s
train observed rate per epoch, "37.056, 37.726, 36.442, 34.496, 33.919", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 35.928, MB/s
train throughput samples per second per epoch, "0.564, 0.574, 0.555, 0.526, 0.517", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.547, samples/s
train throughput stdev samples per second, 0.022, samples/s
train io avg, 35.020, MB/s
train io stdev, 1.400, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "1.670, 2.234, 1.851, 1.348, 1.497", "s, s, s, s, s"
eval metadata time, 8.600, s
eval raw read time per epoch, "4.337, 3.058, 3.273, 3.926, 3.520", "s, s, s, s, s"
eval total raw read time, 18.114, s
eval raw read rate per epoch, "117.302, 166.893, 156.402, 129.699, 144.958", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 143.551, MB/s
eval observed time per epoch, "32.269, 26.761, 38.573, 30.237, 34.145", "s, s, s, s, s"
eval observed time, 161.984, s
eval observed rate per epoch, "16.527, 20.103, 13.733, 17.688, 15.584", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 16.728, MB/s
eval throughput samples per second per epoch, "0.248, 0.299, 0.207, 0.265, 0.234", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.251, samples/s
eval throughput stdev samples per second, 0.031, samples/s
eval io avg, 16.040, MB/s
eval io stdev, 1.956, MB/s
