metric, value, unit
operation, dlio,
ranks, 192,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 2.625, GB
train emulated compute time per epoch, "1.938, 1.938, 1.938, 1.938, 1.938", "s, s, s, s, s"
train emulated compute time, 9.690, s
train metadata time per epoch, "12.478, 12.085, 11.922, 12.466, 12.917", "s, s, s, s, s"
train metadata time, 61.869, s
train raw read time per epoch, "18.359, 18.178, 20.793, 14.429, 15.606", "s, s, s, s, s"
train total raw read time, 87.367, s
train raw read rate per epoch, "146.411, 147.871, 129.271, 186.284, 172.235", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 156.415, MB/s
train observed time per epoch, "61.874, 71.983, 61.723, 62.545, 72.635", "s, s, s, s, s"
train observed time, 330.759, s
train observed rate per epoch, "44.847, 38.375, 44.961, 44.351, 38.021", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 42.111, MB/s
train throughput samples per second per epoch, "0.679, 0.583, 0.680, 0.672, 0.578", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.638, samples/s
train throughput stdev samples per second, 0.047, samples/s
train io avg, 40.863, MB/s
train io stdev, 3.020, MB/s
eval total size, 120.000, GB
eval size per rank, 640.000, MB
eval emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
eval emulated compute time, 8.075, s
eval metadata time per epoch, "2.615, 3.048, 2.732, 3.201, 3.244", "s, s, s, s, s"
eval metadata time, 14.838, s
eval raw read time per epoch, "5.251, 4.613, 4.490, 3.215, 3.332", "s, s, s, s, s"
eval total raw read time, 20.900, s
eval raw read rate per epoch, "121.116, 138.282, 142.097, 198.364, 191.688", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 158.867, MB/s
eval observed time per epoch, "22.435, 31.539, 40.099, 19.672, 33.328", "s, s, s, s, s"
eval observed time, 147.072, s
eval observed rate per epoch, "30.739, 21.387, 16.630, 35.443, 20.181", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 24.876, MB/s
eval throughput samples per second per epoch, "0.446, 0.317, 0.249, 0.508, 0.300", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.364, samples/s
eval throughput stdev samples per second, 0.097, samples/s
eval io avg, 23.303, MB/s
eval io stdev, 6.201, MB/s
